,Date,User,Tweet
535,2022-12-22 07:08:41+00:00,TryPython,"2022-12-22 16:08:41 のおすすめのアイテムは↓ 
お家時間を有効にクリエイティブに Pythonではじめるデスクトップアプリ開発入門 https://t.co/eExLagPc1Q"
536,2022-12-22 07:07:47+00:00,Sak_A_LD,python、オーバーロードないぃぃぃいいいいいいいいいい
537,2022-12-22 07:07:21+00:00,Marx_0731,@python_volca 僕は食べたことないです！
538,2022-12-22 07:05:39+00:00,pomemaru5109,@python_begin あくまで私の認識です(^_^;)
539,2022-12-22 07:04:41+00:00,rin_jugatla,@rorensu2236 pythonですか？
540,2022-12-22 07:03:38+00:00,Nyaboo,"開発初期のプログラミング言語を横目で眺めていると、言語仕様が大きく変わって過去のコードと互換が取れなくなることはママあるけど、google runeの変更がシビれるなぁ。

Changed power operator to ** and XOR operator to ^, like Python.
https://t.co/IyUIZGpSSw"
541,2022-12-22 07:03:29+00:00,nobitemaru,"【Pythonプログラミング講座】人気のpythonを使ったプログラミングをメンターがいる教室でを学んでみませんか？テックジム姫路校加西クラス。
無料体験講座もあります（金曜日18:30～事前申込み要）
申込みはLINE公式アカウントへ！https://t.co/6KGhHSusCU"
542,2022-12-22 07:02:41+00:00,ProtoPedianet,"#ProtoPediaで見られてる作品
1600PV達成したよ！
気になるね
↓
作品名「OpenCV(Python)簡易測定器（画面に寸法描写・二値化による自動測定）」
by @esc122e
https://t.co/OGxtRzcxlG"
543,2022-12-22 07:02:31+00:00,ff_zavi_123,"@ii_ffbewotv @97ffbe972 おっpythonいいですね!
(ん?募集要項に書いてますが、何に使うんだろう🤔ゲームでは使わない様な🤔)"
544,2022-12-22 07:01:10+00:00,kabukawa,"PythonとかRubyの環境切り替えと同じような仕組みなのかな？_φ(･_･

ローカル環境を汚さずDockerコンテナのオーバーヘッドもなく、開発環境を自在に構築できる「Devbox 0.2.0」登場 － Publickey https://t.co/U195yDcBWM"
545,2022-12-22 07:00:13+00:00,sinkan,2023-01-31 世界標準MIT教科書 Python言語によるプログラミングイントロダクシ… John V. Gu… [その他] https://t.co/uz6ypDEGky #sinkan
546,2022-12-22 07:00:12+00:00,shima_farm,ラズベリーパイより、12月22日16時0分の空模様と気温 -3.688℃ #raspberrypi #python #fswebcam #photo #北海道 #オホーツク #イマソラ https://t.co/DoHaZPM6P1
547,2022-12-22 07:00:07+00:00,TechnologyBook8,[最大50%OFF] Python for MBA Pythonとデータ分析を実践的に身につける https://t.co/rFXs434RdA 著作：マッタン・グリフェル
548,2022-12-22 07:00:01+00:00,books_python,"おつかれさまです。Python関連書籍のご紹介です。
まとめて学ぶ Python＆JavaScript https://t.co/AfefF0DD1U @amazonより"
549,2022-12-22 06:55:07+00:00,kamikudakun,Fast API x Lambdaでmono lambdaができるMangum https://t.co/IdGjhQbI4C #Python #lambda #FastAPI #Mangum
550,2022-12-22 06:54:18+00:00,trinity_site,jquants-api-pythonはこれわざわざpandasにする必要あったんだろうか。むっちゃ使いづらい。
551,2022-12-22 06:53:15+00:00,sodaneko,"最大限お察しして
Pythonは(Springの)シングルトン(のようにスレッドアンセーフ)ですか？"
552,2022-12-22 06:48:53+00:00,bawhouse,"2022-12-22 15:48:52 のおすすめのアイテムは↓ 
お家時間を有効にクリエイティブに Pythonではじめるデスクトップアプリ開発入門 https://t.co/BtmyvO14XI"
553,2022-12-22 06:48:27+00:00,SKY_L1NE,Python完全に理解したので講師やります
554,2022-12-22 06:48:06+00:00,riever_ret,@SKY_L1NE 「Python完全に理解したので講師やる！」
555,2022-12-22 06:47:23+00:00,SKY_L1NE,"@riever_ret ❌ﾊﾟｲｿﾝﾁｮｯﾄﾃﾞｷﾙ
⭕️Python完全に理解した

こうですか"
556,2022-12-22 06:46:24+00:00,mcglynnshdqa,"0から始めるDjango環境構築: AWSでPython開発環境を構築してリモートワークを目指そう AWSインフラ構築 OAU3MI6

https://t.co/7wgXmR0Hii https://t.co/VtrhkiQTRo"
557,2022-12-22 06:45:30+00:00,reiji_kume,"2022-12-21,22

【4時間でPython AIアプリ開発】Python Django scikit-learnで商品カテゴリを分類するAIアプリを開発
[https://t.co/IFaifXIMAo]

【SAA-C03版】これだけでOK！ AWS 認定ソリューションアーキテクト – アソシエイト試験突破講座
[https://t.co/Diqu1jESKv…]
100/100まで"
558,2022-12-22 06:45:18+00:00,newbooks_it,"[予約開始][発売日:2023/03/22] Pythonで学ぶ画像認識 機械学習実践シリーズ 田村雅人,中村克行 インプレス https://t.co/1ZYuGpATnw"
559,2022-12-22 06:43:08+00:00,amcmc_0707,"@kiri_ai5264 かなり時間がかかってしまうと思い連絡させていただきました。
良ければなのですが、pythonの知識をご指導していただければ幸いです。ご検討お願いします。"
560,2022-12-22 06:42:55+00:00,oishiihasaikyou,"ちまちまRについて勉強しているのは良いことだと思うんだけど、実際このデータ分析力が実務にどう活きるのかについてのイメージがあまり湧いておらず、、。
どこかのタイミングでpythonに乗り換えた方が汎用性はあるのかな？"
561,2022-12-22 06:41:47+00:00,nonlinopt,"（Pythonから呼び出す）某ソフトウェアをアップデートしたらバグがあったらしくシミュレーションがストップして研究室がテンヤワンヤしている。
一方、私は優雅にMATLAB。ありがとう。"
562,2022-12-22 06:41:09+00:00,amcmc_0707,"@kiri_ai5264 はじめまして。
僕は今専門学校でAI専攻で１年生をやらしてもらってます。僕は今ドローンとPythonを使った自動追尾システムを作ろうと思っていて調べていた時にきりさんのサイトを見つけました。
本題なのですが、正直コードを読んでも理解が全然できませんでした一行一行読み解くにも"
563,2022-12-22 06:40:46+00:00,mohritaroh,"PythonとSeleniumを使ったプチ自動化で業務効率UPしてみた - RAKUS Developers Blog | ラクス エンジニアブログ

IT企業技術ブログ等アンテナより
https://t.co/C5zCd6rq7K"
564,2022-12-22 06:40:44+00:00,izanami_info,"【開発中情報】
JQuants APIから取得した四半期財務情報をイザナミの外部データ(要拡張ライセンス)に取り込むテストしてみました。配当予想だけじゃなく配当実績も使えるので、アイディアが広がりそうですね。

Pythonなどコード書かなくて色んなデータが利用できるのは便利です。 https://t.co/Nh0All7g1M"
565,2022-12-22 06:39:52+00:00,gappy50,"会社としてはServerless TaskとSnowpark for Pythonのインパクトがデカかった！
個人的な推し機能はクエリアクセラレーション！
今後一番期待しているのはDynamic Table❄️

#Snowflake新機能選手権2022 https://t.co/zHoqH6zjSC"
566,2022-12-22 06:32:31+00:00,KCDCjpn,"年末年始予定がない人はe-ラーニングのudemyおすすめ。
pythonやるでもいいし、revit、rhino、grasshopperやdynamoの講座だってあります！
そこまで重くないコースで基礎を身につけて、来年から実務で使う準備進めましょう！
#新年の準備"
567,2022-12-22 06:30:07+00:00,bookcomp_info,"⚡12月22日  新着ランキング⚡

Pythonでしっかり学ぶ線形代数 行列の基礎から特異値分解まで (KS情報科学専門書)
神永正博（著）

＼プログラミング  Amazonランキング第38位！／ [12月22日0時点]
https://t.co/lC1SKMydTL"
568,2022-12-22 06:30:02+00:00,y__hayashi,"プログラミング初心者、駆け出しエンジニアの手伝いをします
 https://t.co/ucQNXnxRkk
#buildree #php #Laravel #fuelphp #フレームワーク #apache #nginx #エンジニア #python #go #nodejs #プログラミング学習 #プログラミング初心者"
569,2022-12-22 06:29:57+00:00,last_5423,"自分の場合は、「Pythonならできる」という成功体験ですね。

「できる」と思えることが脳に与える影響はある。"
570,2022-12-22 06:28:45+00:00,tokuhirom,python で map 使うことまぁないなぁ
571,2022-12-22 06:27:46+00:00,itsuon120n,"いつおんチャンネルで新しい動画を公開しました。
【Automatic Composition】来生-Kurumu V1-No．2038【アルゴリズム作曲】 https://t.co/wczH9OLKci
#音楽 #Python #自動作曲 #プログラミング #Youtube"
572,2022-12-22 06:26:07+00:00,bookcomp_info,"⚡12月22日  新着ランキング⚡

退屈なことはPythonにやらせよう 第2版 ―ノンプログラマーにもできる自動化処理プログラミング
AlSweigart（著）

＼プログラミング  Amazonランキング第37位！／ [12月22日0時点]
https://t.co/nG1Ez9Etas"
573,2022-12-22 06:24:36+00:00,kaedeannkw,スライドも作れて、Pythonのコードにハイライトとかもできちゃう https://t.co/cLJhLliGCf
574,2022-12-22 06:24:21+00:00,last_5423,"Python能力をあげると、その違いは明確にわかるようになるんです。

どっちも低いと、その差は小さいので、理解するに至らないのです。"
575,2022-12-22 06:22:07+00:00,aiai61555228,"ログを見る限り
選択範囲をSet Init Imageするときに
レイヤーを画像として
Auto-Photoshop-StableDiffusion-Plugin\server\python_server\init_images
に保存するっぽいんですが
それが上手くいってない感じ"
576,2022-12-22 06:21:45+00:00,kyonsy69,"(´・д・｀)転職予定のワイ「これはPythonで作りました」
おじさん「つまりPythonというやつを引き継げば全員ができるようになるということだな！！」
(´・д・｀)「・・・」"
577,2022-12-22 06:21:17+00:00,musasi_bouhando,"【城神が昔から言っていた未来になりそう】
近未来はインフルエンサーらがいうような
状態にはなりそうにないようだ｜
城神YU＠投資や商売などで損をしないルール
https://t.co/HCpMTKu1w0 
＠46kami_YU #AI #python https://t.co/itFWspwIGB https://t.co/fP60KayUMP"
578,2022-12-22 06:20:55+00:00,naoki2021n,"Python学習。
2日目になるとちょっと難しくなりました笑

情報を入力し、記憶して表示する方法を学びました👏
情報の中身は適当に入力しましたｗ
#TwitFi https://t.co/Chw75qTk8b"
579,2022-12-22 06:20:31+00:00,VIH0tx5iesRxBxN,"［第3版］Python機械学習プログラミング 達人データサイエンティストによる理論と実践 impress top gearシリーズ 267

本 Kindle 電子書籍 売れてます！
https://t.co/c6NJtzNRGN"
580,2022-12-22 06:19:30+00:00,KAYANIRE1,プログラミング練習したいからレポートに入れる画像全部pythonで作ってたら全然プログラミング出来ないのにmatplotlibだけ使える謎の人になった
581,2022-12-22 06:18:53+00:00,venice___daily,Pythonえぐ便利やけど、これ独学キツくないか
582,2022-12-22 06:18:51+00:00,gahirakata301,"AIアルゴリズムコースでは、Pythonを基礎から学習し、様々なアルゴリズムを用いてプログラムを作成します。
代表的なAI・人工知能である機械学習を扱うため、本格的にプログラミングを学びたいお子様にオススメです。"
583,2022-12-22 06:15:55+00:00,trendsbot4,"日本の今のトレンド第1位は'#NHK紅白'だ！，関連ワードを可視化しました！ #python, #wordcloud https://t.co/vscAkrHHOU"
584,2022-12-22 06:14:57+00:00,kaedeannkw,quarto使えばPythonとtex同時にかけるのすごい https://t.co/j1I7ShNJcH
585,2022-12-22 06:10:10+00:00,YuroYuro0508,PythonのLSPをpylspからpyrightに変えたらdiagnosticsとか補完がしっかり効いてとても良き
586,2022-12-22 06:08:46+00:00,sarubo2016,リスト内包表記、Pythonでは速いらしいので使わざるを得なくて、構文の良くなさにうげーとしながらScriptを書くんだよな。
587,2022-12-22 06:08:32+00:00,trendsbot4,"日本の今のトレンド第1位は'#NHK紅白'だ！，関連ワードを可視化しました！ #python, #wordcloud https://t.co/E0K3crj2B3"
588,2022-12-22 06:08:32+00:00,Tsuyotsu_Yokoen,"Pythonでオブジェクトが格納されているリスト同士の比較ってどうやるんだ…。

setだとオブジェクト内の値が変わっても出力されない…。

#駆け出しエンジニアと繋がりたい"
589,2022-12-22 06:08:04+00:00,techgym_kgsm,"▓█▓█▓█▓█▓█▓█

 成績優秀者には米10キロ！？
 鹿児島でエンジニアになるなら、
 テックジム鹿児島アンクス校へ🌋

▓█▓█▓█▓█▓█▓█

#プログラミング初心者 #プログラミングスクール #プログラミング学習 #Python #AI #プログラマー #テックジム https://t.co/OCclwJCVbk"
590,2022-12-22 06:06:40+00:00,notch_man8600,"サンタクロースさん、以下のプレゼントをください🙇

・型宣言機能付きのPython
・強力なPython向け静的解析ツール
・ガソリン200L"
591,2022-12-22 06:03:01+00:00,Furafrafrfr,今めっちゃpythonっぽいことやってる
592,2022-12-22 06:02:31+00:00,misshiki_bkmk,“［解決！Python］複数のリスト（配列）を結合するには（+／+=演算子、extendメソッド、アンパック演算子）” https://t.co/AqY4HPTIGr
593,2022-12-22 06:02:12+00:00,Hiro_Ozappa,"Python勉強中。
#PyQ"
594,2022-12-22 06:01:25+00:00,iso1127,プロジェクト内で高まるPythonの機運(今までデバッグツール作ってた人がやめたからメンテ要員)
595,2022-12-22 06:01:25+00:00,KAYANIRE1,pythonで思った挙動にならないからプログラムを写しながら何回も実行して確認してたら全部写し終わってしまった。なぜか同じプログラムなのに挙動が違う
596,2022-12-22 06:01:03+00:00,nozma,Pythonのコードレビュー無理の助無理太郎なんだが (3)
597,2022-12-22 06:00:38+00:00,ek_ss,"https://t.co/3OHm0SWhtC
pythonって比較演算子つなげてa&lt;x&lt;bとかやって問題ないんや（定期的に知らない仕様が出てくる）"
598,2022-12-22 06:00:23+00:00,PnumaSON,"リアルタイム性とか気にしなければ、なんでもpythonにしとけば楽チンさんジャネーノっつっておしめえなんだけど、そもそも論的にCフルで書いてもたいして速度でねえんだよな。
このあたりは趣味プロジェクトだから楽なとこから試すか。"
599,2022-12-22 06:00:00+00:00,pronichi,"夕刊をお届け！プロニチ毎時更新中
2022年12月22日 木曜日 Python新聞
#Python #Django
https://t.co/Xhv0HWx9m4"
600,2022-12-22 06:00:00+00:00,moveitAcronet,"「Pythonとネットワーク自動化基礎検定」を来年1/16から実施

判定基準は
・出題範囲に記載された基礎的な用語知識を有する
・出題範囲に関連する基礎的な文法知識を有する

設問数40問
時間60分
7割の正解で合格

#駆け出しエンジニアと繋がりたい
#エンジニアと繋がりたい
https://t.co/agPRUeV4iw"
601,2022-12-22 05:59:19+00:00,curiousnaberon,Python触ってみる
602,2022-12-22 05:58:04+00:00,PnumaSON,"Cを１からPythonで書き直したPythonラッパーと、CベースのPythonライブラリってどっちが早いんじゃいって。というかそもそもCythonとかでPythonのほうをC++ベースに持ってた方がいいんかってそういう。
Pythonはおおよそ門外漢なので最適なほうほうが分からんな。"
603,2022-12-22 05:56:45+00:00,yamad07,"RedisとかGitの簡易版をGo、Pythonで実装しよう〜的な学習教材提供してるサイト、絶対楽しいのでいつかやりたい

https://t.co/ysAKg9EL5V"
604,2022-12-22 05:56:32+00:00,kencsmaster,とりまPythonめっちゃ勉強しておくか
605,2022-12-22 05:56:17+00:00,pythommam,"Twitter APIの取得方法はこちらのnoteで無料で解説しています🙆‍♂️

また、Twitter懸賞を自動で行う方法も解説しています

時間がかかるブログなどがなくても0→1突破は可能です🙃

pythonを使ってtwitterの自動化-最新API対応＆当選実績あり-

https://t.co/y3r5rO45eq"
606,2022-12-22 05:56:01+00:00,yaegassy,importlib_metadata と importlib.metadata でトチった。 Python 3.8 より下のバージョンをまだ使ってる人いるのかな...
607,2022-12-22 05:55:08+00:00,KayoTure,"お前アナログ人間自称してるけど、たいして理解できてないPythonを""完全""理解したって言うし、先生とうちから結構な説明を受けたAD変換は""全く""理解してないって言うじゃん。0か1の状態しかねぇじゃん！！！ディジタル人間じゃねぇかよ！！！！！！！！！！"
608,2022-12-22 05:54:57+00:00,Half_bot_accoun,"2022-12-22 14:54:56 のおすすめのアイテムは↓ 
お家時間を有効にクリエイティブに Pythonではじめるデスクトップアプリ開発入門 https://t.co/gbKRUDp60Z"
609,2022-12-22 05:54:42+00:00,Pythonlearnin11,"2022-12-22 14:54:42 のおすすめのアイテムは↓ 
お家時間を有効にクリエイティブに Pythonではじめるデスクトップアプリ開発入門 https://t.co/hGrcM0hPEJ"
610,2022-12-22 05:54:40+00:00,Mazda787b_Angel,@python_octopus 虹夏？
611,2022-12-22 05:52:22+00:00,7n2jju,なんか、プロントエンドにPHPがあるし、言語をいっぱい習得してもらうのは大変だからバックエンドもPHPね、はARPをつかってDHCPでルータが配ったアドレスをMACアドレスから取得して、とかやるにはちょっと無理があるな。あきらめてrubyなりpythonなりにしないと。
612,2022-12-22 05:51:06+00:00,crazytoto795,面倒なことはPythonにやらせようっと
613,2022-12-22 05:51:02+00:00,arms22,バックテストもPythonで書いてるからやっぱりおそくて1日分まわすのに数秒かかる。
614,2022-12-22 05:50:57+00:00,haruno_o_kotama,"【高報酬を早く得る方法♪】
一番簡単で儲かりそうなプログラミング言語って何？
https://t.co/xraIAKsb6N

＃Node.js #TypeScript ＃PHP #Python ＃Ruby #Perl
#.net #Golang #Flutter ＃Java ＃Kotlin #MySQL
#ブロックチェーン #DeFi https://t.co/hQ8XZ4JP9q https://t.co/q55OJeIP9R"
615,2022-12-22 05:50:19+00:00,m1nt_1250,pythonわかんなくてハゲそう😇
616,2022-12-22 05:50:15+00:00,It_is_R,Python(Tkinter)でウィンドウを表示するための基本 https://t.co/hXCqMoxDvh
617,2022-12-22 05:50:08+00:00,kamikudakun,Python でベクトル演算をする方法 https://t.co/zlxalS2Nsp #Python #numpy
618,2022-12-22 05:49:52+00:00,Sidefx_jp,"Houdini Apprenticeアドベントカレンダー2022
第22日目は@shin_t_o_ さんの「このattribute、どこで定義したんだっけ…をpythonで探す」です！

💁‍♀️{アドカレ執筆同士で刺激しあってる感が出てて良きですね～

https://t.co/tNlIFK5n7u

#HFXJP #HOUDINI_PC #Houdiniadventcalendar #HoudiniApprentice"
619,2022-12-22 05:49:34+00:00,OrionLah,"PythonとGASと仕事で使うExcelVBAだけは
忘れないように時々リハビリしないと
あとサーバーのちょし方"
620,2022-12-22 05:48:55+00:00,notch_man8600,サンタさん、型宣言機能付きのPythonをください
621,2022-12-22 05:46:47+00:00,yu2kama,Python（パイソン）組み込み関数 https://t.co/rYyeZS6hZG
622,2022-12-22 05:45:55+00:00,Pythonlearnin11,"2022-12-22 14:45:55 のおすすめのアイテムは↓ 
お家時間を有効にクリエイティブに Pythonではじめるデスクトップアプリ開発入門 https://t.co/hGrcM0hPEJ"
623,2022-12-22 05:44:33+00:00,last_5423,"Pythonチュートリアル
8.2 例外！
『脳トレPython！71』
⇒ https://t.co/vqIiv4an8b #アメブロ via @ameba_official"
624,2022-12-22 05:42:37+00:00,shannon_lab,"著書『Pythonプログラミングのツボとコツがゼッタイにわかる本』
秀和システムより発売中です！
ebアプリ作成や解析などを行う際に人気の言語、Python。
一見難しそうですが、やさしく解説してくれているので入門の一冊におススメです！
https://t.co/b0FlWhW0ze"
625,2022-12-22 05:41:18+00:00,junkudo_ike_pc,12/22再入荷：ISBN978-4-297-13200-2 技術評論社 『これからはじめるPython入門講座』 鶴長鎮一 著　15冊入荷 https://t.co/OInxqkWNOW
626,2022-12-22 05:37:06+00:00,kyujin_ashihaya,"ファミリーマート
データサイエンティスト
#求人 #エンジニア転職 #データアナリスト #データサイエンティスト #SQL #python #転職 https://t.co/mBQ2R3b9Aq"
627,2022-12-22 05:36:08+00:00,ICHOUKOHAKU1689,"@yurupronikki daigoroさん、はじめまして🙌
ブログから来ました、初心者エンジニアです。
これからPythonに着手していきたいので、よろしくお願いします！"
628,2022-12-22 05:34:52+00:00,caNoN_084,pythonで'hoge' in text == Falseって書いてなんで警告でないんですか。
629,2022-12-22 05:34:22+00:00,Re_code_A,"SQLiteって最初からPythonにあるの知らなかった…
手軽そうだからこれで生SQL練習したさある"
630,2022-12-22 05:31:33+00:00,akanevrc,（あ、Pythonのジェネレーターのnext は__next__() みたいね…（使ったことない））
631,2022-12-22 05:31:32+00:00,goma_no_game,プログラミング言語まー－－じでPython便利すぎな
632,2022-12-22 05:30:02+00:00,y__hayashi,"Buildree実行後は、すぐに本業に専念できます
 https://t.co/ucQNXnxRkk
#buildree #php #Laravel #fuelphp #フレームワーク #apache #nginx #エンジニア #python #go #nodejs #プログラミング学習 #プログラミング初心者"
633,2022-12-22 05:29:08+00:00,manjubito,"「Python 学習レッスン III」コースを修了しました！ https://t.co/xkG6Zg6z7X #Progate 

8ページから急激に難しくなって草"
634,2022-12-22 05:26:29+00:00,cosmodam1ano,"python本の支払いのためにセブンイレブンでこの本を発見した。

突然死は防げない。
何故なら突然死はコロナワクチン接種でなるからだ。
これ全部コロナワクチン後遺症が原因の時間差死亡やから。
ワクチン打ったら死ぬの。 https://t.co/3zB929kjKN"
635,2022-12-22 05:25:42+00:00,arXiv_cs_CL_ja,ド合成、定理証明、ロボット計画。 Parsel を使用して、現在 1 つの記述から自動的に実装できない複雑なプログラムを生成し、APPS データセット内の Python プログラムを逆翻訳することによって、Parsel の機能を実証します。モデリング機能を超えて、Parsel は高レベルのアルゴリズム設計による問題解
636,2022-12-22 05:25:32+00:00,maquiwo,Pythonエンジニア四年目ですが、いまだにPythonの正しい準備の仕方が分かりません
637,2022-12-22 05:23:23+00:00,DeFi_NFT_,@yohei_Python ふふふ、メインは囲碁ですからね！
638,2022-12-22 05:22:24+00:00,kawn2020,"ニュース
paizaが「プログラミング言語に関する調査（2022年版）」を発表
Python、Java、PHP、JavaScriptが人気。TypeScript、Kotlin、Goのニーズが高まる - こどもと IT
https://t.co/GZtO4l2OSH"
639,2022-12-22 05:22:02+00:00,EitaKamiya,"【Windows10,11】Python 3.10 (32bit) にMeCab, CaboChaを導入してみた  / https://t.co/nqGfrMTeP8 / はじめに
筆者がWindows PCにCaboChaを入れる際に情報が古くて手こずったので、備忘録として導入… #プログラミング教育 #プログラマー  #SE #システムエンジニア #フリーランス #個人事業主 #講師"
640,2022-12-22 05:21:29+00:00,gakuseikibunman,"12/21の学習：3時間
・オンライン中国語：30分
・中国語単語学習：60分
・ケース対策：60分
・英語発音練習：30分

Python、SQLの学習が滞ってるので土日くらいはやろう。"
641,2022-12-22 05:19:42+00:00,kobi_32768_vrc,Python で関数定義しようとブレース書いたら怒られた……
642,2022-12-22 05:19:00+00:00,simple5155,discord初めて使ってみたけど利便性エグいな。「米国株村」っていうフリーのとこ覗いたらPythonのbotだらけで衝撃すぎた😂
643,2022-12-22 05:18:14+00:00,atarashicho,"#Python 関連の最新注目書籍
#システム管理・監査 部門売上ランキング 16位！
『オブジェクト指向でなぜつくるのか 第3版 知っておきたいOOP、設計、アジャイル開発の基礎知識』
https://t.co/fpL1mEkTTM"
644,2022-12-22 05:17:55+00:00,maquiwo,新しい会社MacはデフォルドでPython2も3も入ってたので、間違えて新しいPythonを入れなければあとは楽勝じゃんと思ってたのに、pipが動かない
645,2022-12-22 05:17:21+00:00,beginaid,"【NMF徹底解説】
お陰様でご好評をいただいている「はじめからていねいに」シリーズのNMF版を執筆しました。

代表的な三種類の乖離度に対し、近似行列の更新式を丁寧に導出しています。また、dockerを用いて、pythonで実装されたNMFを簡単に動かせる基盤も整えました。

https://t.co/GmYDQUVFQ6"
646,2022-12-22 05:17:11+00:00,kyujin_ashihaya,"任天堂
デジタルマーケティングプディレクター
#求人 #エンジニア転職 #データアナリスト #データサイエンティスト #SQL #python https://t.co/jMfLqQ94uD"
647,2022-12-22 05:16:26+00:00,Nep_2,モブさんもPythonとかやるんだ
648,2022-12-22 05:14:12+00:00,notch_man8600,右脳でKotlinとJava、左脳でPythonを書いてる
649,2022-12-22 05:14:07+00:00,bookcomp_info,"⚡12月22日  新着ランキング⚡

これからはじめる　Python入門講座 —— 文法から機械学習までの基本を理解
鶴長鎮一（著）

＼プログラミング  Amazonランキング第19位！／ [12月22日0時点]
https://t.co/RyZqrF3Xpq"
650,2022-12-22 05:13:58+00:00,kyujin_ashihaya,"チューリッヒ保険
データアーキテクト
#求人 #エンジニア転職 #データアナリスト #データサイエンティスト #SQL #python https://t.co/Ew7NxD0gBv"
651,2022-12-22 05:13:41+00:00,kobi_32768_vrc,"Python の print、
print(""string $variable"")
みたいなのできない？"
652,2022-12-22 05:13:26+00:00,YuuFuroshotoku,"herokuで複数アカウントを管理・簡単切替（python） 
どうも、ゆうです。Githubとherokuで作成したプログラムも順調に動いていて、喜んでいます。

herokuでアカウントが複数必要な理由 https://t.co/tRxRcQHOE5"
653,2022-12-22 05:11:05+00:00,kyujin_ashihaya,"旭化成
DXによる新しいビジネスモデルの創出
#求人 #エンジニア転職 #データアナリスト #データサイエンティスト #SQL #python https://t.co/8v7cozw8v9"
654,2022-12-22 05:10:38+00:00,isamrx72,「Pythonプログラミング」pygame其の18。match、ネストでもいけますね。 https://t.co/Hh6RvpR5Po @isamrx72より
655,2022-12-22 05:10:07+00:00,bookcomp_info,"⚡12月22日  新着ランキング⚡

Power AutomateとPythonでマスターするExcel高速化
金宏和實（著）

＼プログラミング  Amazonランキング第18位！／ [12月22日0時点]
https://t.co/S2WBjlQqG4"
656,2022-12-22 05:09:50+00:00,a_ranking_news,"(12/22 13時) Amazon データベース処理ランキング 10位 下山 輝昌著,松田 雄馬著,三木 孝行著『Python 実践データ分析 100本ノック 第2版』
https://t.co/KKiWagnc2V"
657,2022-12-22 05:09:16+00:00,arXivjp_CvSdHci,駆動モデルを開発しました。 「音楽のポリトピック分析」と呼ばれるこのモデルを、MusicOnPolytopes (Python) と呼ばれる新しいオープンソースの専用ツールボックスと共に紹介します。このモデルは、関係システムとしての Tonetz の使用にも拡張されています。構造セグメンテーション実験は、RWC Pop
658,2022-12-22 05:08:34+00:00,kyujin_ashihaya,"sansan
テクニカルリード/アーキテクチャ/データ戦略
#求人 #エンジニア転職 #データアナリスト #データサイエンティスト #SQL #python https://t.co/Ehfoa9c0sH"
659,2022-12-22 05:08:29+00:00,y_esnya,"Pythonのfor遅いけど内保表記もまあまあ遅いので遅い（）
numpyしよ"
660,2022-12-22 05:08:05+00:00,Tina92261878,"こいつと一緒に年越ししようかな
先にPythonちゃんとやらないと分かんないかな…？
みんなは誰と年越ししますか←

スッキリわかるPythonによる機械学習入門 (スッキリわかる入門シリーズ) https://t.co/iIxBoB0o2G #Amazon"
661,2022-12-22 05:03:27+00:00,nobitemaru,【Pythonプログラミング無料体験講座】毎金曜日開催（事前申込み必要）18:30～20:30テックジム姫路校加西クラス（場所：のびまるプログラミング教室）で60分程度の無料体験講座開催。申込受付中！FBイベント→ https://t.co/6u0j8U47cH
662,2022-12-22 05:02:33+00:00,dp_01z,"Pythonの正規表現。
ようは置換しますよ〜ってことでいいんですかね？"
663,2022-12-22 05:02:12+00:00,wata_xoxo,pythonって打とうとしてpyてょんになるの地味に好き。
664,2022-12-22 05:01:05+00:00,nyaosar,"なぜ俺が
Pythonとか使わずExcel VBAでAIを作るなんて無茶したかというと…

単に職場にExcelしかなかっただけなんだけど
あれ苦労して作ったから全結合型AIのバックプロパゲーションの数学的理屈は多分理解できている"
665,2022-12-22 05:00:54+00:00,suzu_v,「事業をエンジニアリングする技術者たち」がおすすめされている👀 うれしい / 「いい感じに成長する」エンジニアのキャリアと学び方 - 2023年オススメPython本を添えて - Lean Baseball https://t.co/LYkpRvSQvL
666,2022-12-22 05:00:44+00:00,nestplus2,"プログラミング初心者がPython Hackerになるまでに読むべき本まとめhttps://t.co/OABHuZ1qFX ##PHP,#Laravel,#Java,#エンジニア,#プログラマ"
667,2022-12-22 05:00:35+00:00,sakura_full_2,pythonでパターンマッチングするのってもしかしてめっちゃ簡単？
668,2022-12-22 05:00:11+00:00,shima_farm,ラズベリーパイより、12月22日14時0分の空模様と気温 -2.500℃ #raspberrypi #python #fswebcam #photo #北海道 #オホーツク #イマソラ https://t.co/Kxrog6haTc
669,2022-12-22 05:00:01+00:00,books_python,"こんにちは。Python豆知識です。
ディレクトリ内で特定の拡張子を持つファイル一覧リスト作成。
import glob
list_1=glob.glob(""./*.csv"",)

ディレクトリ、およびそのサブディレクトリ内で、特定の拡張子を持つファイル一覧リスト作成。
list_2=glob.glob(""./**/*.csv"", recursive=True)"
670,2022-12-22 04:59:23+00:00,cocu_tan,pythonワンライナー書いてた頃が懐かしい
671,2022-12-22 04:58:25+00:00,kharu_prsk,scratch言語、pythonより視覚的にわかりやすいから好き
672,2022-12-22 04:56:20+00:00,cocu_tan,pythonは「シンプルで読みやすいコード」ってpythonic思想が強いから三項演算子とか乱用したくなくなるようになってて「関数定義しろ」「命名しろ」という意思を感じる
